,County,Shape_ID,Shape,geometry
115,NC5,NC5_08,25,"POLYGON ((3312.1045 1362.3425, 3313.0251 1360.5256, 3308.9874 1353.6563, 3306.7696 1353.5195, 3305.0952 1365.3202, 3307.6284 1366.0147, 3312.1045 1362.3425))"
116,NC5,NC5_09,25,"POLYGON ((3309.8078 1372.7994, 3314.1985 1369.1874, 3312.1045 1362.3425, 3307.6284 1366.0147, 3309.5466 1372.8227, 3309.8078 1372.7994))"
117,NC5,NC5_10,25,"POLYGON ((3313.2964 1350.3364, 3311.44 1341.8069, 3308.7869 1343.814, 3312.0785 1351.046, 3313.2964 1350.3364))"
118,NC5,NC5_11,25,"POLYGON ((3309.4879 1335.8402, 3311.9283 1337.6559, 3316.1775 1335.2045, 3316.6115 1334, 3316.5527 1334, 3308.9729 1334, 3309.4879 1335.8402))"
119,NC5,NC5_12,25,"POLYGON ((3315.7396 1360.9909, 3319.0582 1355.9347, 3314.8125 1349.8856, 3313.2964 1350.3364, 3312.0785 1351.046, 3308.9874 1353.6563, 3313.0251 1360.5256, 3315.7396 1360.9909))"
120,NC5,NC5_13,25,"POLYGON ((3317.4605 1374.649, 3318.8275 1369.1765, 3314.1985 1369.1874, 3309.8078 1372.7994, 3316.3305 1376.2696, 3317.4605 1374.649))"
121,NC5,NC5_14,25,"POLYGON ((3314.8125 1349.8856, 3317.4385 1348.3437, 3319.8901 1345.2822, 3318.6871 1342.6062, 3312.3998 1340.1836, 3311.6338 1341.0795, 3311.44 1341.8069, 3313.2964 1350.3364, 3314.8125 1349.8856))"
122,NC5,NC5_15,25,"POLYGON ((3318.6871 1342.6062, 3318.7865 1341.7279, 3318.4595 1339.7191, 3316.1775 1335.2045, 3311.9283 1337.6559, 3312.3998 1340.1836, 3318.6871 1342.6062))"
123,NC5,NC5_16,25,"POLYGON ((3318.8275 1369.1765, 3320.3086 1368.155, 3316.6333 1361.4463, 3315.7396 1360.9909, 3313.0251 1360.5256, 3312.1045 1362.3425, 3314.1985 1369.1874, 3318.8275 1369.1765))"
124,NC5,NC5_17,25,"POLYGON ((3324.3413 1355.8987, 3317.4385 1348.3437, 3314.8125 1349.8856, 3319.0582 1355.9347, 3324.3413 1355.8987))"
125,NC5,NC5_18,25,"POLYGON ((3326 1358.7634, 3326 1356.7336, 3324.3413 1355.8987, 3319.0582 1355.9347, 3315.7396 1360.9909, 3316.6333 1361.4463, 3326 1358.7634))"
126,NC5,NC5_19,25,"POLYGON ((3321.9381 1334, 3316.6115 1334, 3316.1775 1335.2045, 3318.4595 1339.7191, 3321.9381 1334))"
127,NC5,NC5_20,25,"POLYGON ((3326 1378, 3326 1374.3733, 3317.4605 1374.649, 3316.3305 1376.2696, 3316.7886 1378, 3322.991 1378, 3326 1378))"
128,NC5,NC5_21,25,"POLYGON ((3326 1368.6337, 3326 1366.4538, 3326 1358.7634, 3316.6333 1361.4463, 3320.3086 1368.155, 3326 1368.6337))"
129,NC5,NC5_22,25,"POLYGON ((3326 1356.7336, 3326 1345.1639, 3319.8901 1345.2822, 3317.4385 1348.3437, 3324.3413 1355.8987, 3326 1356.7336))"
130,NC5,NC5_23,25,"POLYGON ((3326 1374.3733, 3326 1368.6337, 3320.3086 1368.155, 3318.8275 1369.1765, 3317.4605 1374.649, 3326 1374.3733))"
131,NC5,NC5_24,25,"POLYGON ((3326 1334.0087, 3326 1334, 3321.9381 1334, 3318.4595 1339.7191, 3318.7865 1341.7279, 3326 1334.0087))"
132,NC5,NC5_25,25,"POLYGON ((3326 1345.1639, 3326 1341.5973, 3326 1334.0087, 3318.7865 1341.7279, 3318.6871 1342.6062, 3319.8901 1345.2822, 3326 1345.1639))"
133,NC6,NC6_01,20,"POLYGON ((3282 1324.5189, 3289.6064 1328.3948, 3291.4626 1326.4132, 3290.7069 1321.0204, 3282 1315.3767, 3282 1320.8237, 3282 1324.5189))"
134,NC6,NC6_02,20,"POLYGON ((3293.2461 1321.8028, 3301.9702 1318.3863, 3300.5503 1312, 3289.8259 1313.3136, 3282 1315.3767, 3290.7069 1321.0204, 3293.2461 1321.8028))"
135,NC6,NC6_03,20,"POLYGON ((3282 1315.3767, 3289.8259 1313.3136, 3300.5503 1312, 3282 1312, 3282 1315.3767))"
136,NC6,NC6_04,20,"POLYGON ((3282 1332.5985, 3290.1418 1329.3331, 3289.6064 1328.3948, 3282 1324.5189, 3282 1332.5985))"
137,NC6,NC6_05,20,"POLYGON ((3293.0688 1334, 3290.1418 1329.3331, 3282 1332.5985, 3282 1334, 3284.4901 1334, 3293.0688 1334))"
138,NC6,NC6_06,20,"POLYGON ((3293.0688 1334, 3293.6396 1334, 3295.4832 1334, 3293.5934 1327.2123, 3291.4626 1326.4132, 3289.6064 1328.3948, 3290.1418 1329.3331, 3293.0688 1334))"
139,NC6,NC6_07,20,"POLYGON ((3291.4626 1326.4132, 3293.5934 1327.2123, 3294.8827 1324.5078, 3293.2461 1321.8028, 3290.7069 1321.0204, 3291.4626 1326.4132))"
140,NC6,NC6_08,20,"POLYGON ((3303.3504 1328.0248, 3303.3297 1320.3799, 3301.9702 1318.3863, 3293.2461 1321.8028, 3294.8827 1324.5078, 3303.3504 1328.0248))"
141,NC6,NC6_09,20,"POLYGON ((3302.433 1334, 3303.4729 1328.8975, 3303.5021 1328.6065, 3303.3504 1328.0248, 3294.8827 1324.5078, 3293.5934 1327.2123, 3295.4832 1334, 3297.6514 1334, 3299.1843 1334, 3299.3701 1334, 3302.433 1334))"
142,NC6,NC6_10,20,"POLYGON ((3301.9702 1318.3863, 3303.3297 1320.3799, 3310.9556 1318.8729, 3308.725 1313.9071, 3306.9238 1312, 3300.5503 1312, 3301.9702 1318.3863))"
143,NC6,NC6_11,20,"POLYGON ((3316.5527 1334, 3318.0126 1329.7513, 3303.4729 1328.8975, 3302.433 1334, 3302.7654 1334, 3304 1334, 3308.9729 1334, 3316.5527 1334))"
144,NC6,NC6_12,20,"POLYGON ((3303.5021 1328.6065, 3313.2694 1324.8981, 3311.7621 1318.9065, 3310.9556 1318.8729, 3303.3297 1320.3799, 3303.3504 1328.0248, 3303.5021 1328.6065))"
145,NC6,NC6_13,20,"POLYGON ((3318.9386 1327.9098, 3313.2694 1324.8981, 3303.5021 1328.6065, 3303.4729 1328.8975, 3318.0126 1329.7513, 3318.9386 1327.9098))"
146,NC6,NC6_14,20,"POLYGON ((3308.725 1313.9071, 3312.9126 1314.2829, 3313.2862 1312, 3306.9238 1312, 3308.725 1313.9071))"
147,NC6,NC6_15,20,"POLYGON ((3310.9556 1318.8729, 3311.7621 1318.9065, 3312.9965 1317.9806, 3312.9126 1314.2829, 3308.725 1313.9071, 3310.9556 1318.8729))"
148,NC6,NC6_16,20,"POLYGON ((3318.9386 1327.9098, 3318.9814 1327.8849, 3322.0092 1321.2502, 3316.2795 1318.0697, 3312.9965 1317.9806, 3311.7621 1318.9065, 3313.2694 1324.8981, 3318.9386 1327.9098))"
149,NC6,NC6_17,20,"POLYGON ((3316.2795 1318.0697, 3318.2874 1312, 3313.2862 1312, 3312.9126 1314.2829, 3312.9965 1317.9806, 3316.2795 1318.0697))"
150,NC6,NC6_18,20,"POLYGON ((3323.2813 1320.4348, 3321.484 1312, 3318.2874 1312, 3316.2795 1318.0697, 3322.0092 1321.2502, 3323.2813 1320.4348))"
151,NC6,NC6_19,20,"POLYGON ((3326 1330.9582, 3318.9814 1327.8849, 3318.9386 1327.9098, 3318.0126 1329.7513, 3316.5527 1334, 3316.6115 1334, 3321.9381 1334, 3326 1334, 3326 1330.9582))"
152,NC6,NC6_20,20,"POLYGON ((3326 1320.2775, 3323.2813 1320.4348, 3322.0092 1321.2502, 3318.9814 1327.8849, 3326 1330.9582, 3326 1320.2775))"
153,NC6,NC6_21,20,"POLYGON ((3321.484 1312, 3323.2813 1320.4348, 3326 1320.2775, 3326 1312, 3324.4432 1312, 3321.484 1312))"
154,NC7,NC7_01,10,"POLYGON ((3362.6657 1386.9877, 3366.9872 1384.1448, 3367.5445 1377.2011, 3365.3528 1376.3413, 3359 1377.256, 3359 1382.3329, 3362.6657 1386.9877))"
155,NC7,NC7_02,10,"POLYGON ((3359 1377.256, 3359.8494 1369.2138, 3365.9856 1367, 3359 1367, 3359 1368.3469, 3359 1377.256))"
156,NC7,NC7_03,10,"POLYGON ((3359 1377.256, 3365.3528 1376.3413, 3365.9856 1367, 3359.8494 1369.2138, 3359 1377.256))"
157,NC7,NC7_04,10,"POLYGON ((3359 1389, 3362.0951 1389, 3363.1109 1389, 3362.6657 1386.9877, 3359 1382.3329, 3359 1383.8329, 3359 1389))"
158,NC7,NC7_05,10,"POLYGON ((3366.5123 1389, 3367.6736 1386.5558, 3366.9872 1384.1448, 3362.6657 1386.9877, 3363.1109 1389, 3366.5123 1389))"
159,NC7,NC7_06,10,"POLYGON ((3367.8911 1377.2061, 3376.1471 1367, 3368.0738 1367, 3365.9856 1367, 3365.3528 1376.3413, 3367.5445 1377.2011, 3367.8911 1377.2061))"
160,NC7,NC7_07,10,"POLYGON ((3373.3277 1387.7377, 3367.6736 1386.5558, 3366.5123 1389, 3373.4732 1389, 3373.3277 1387.7377))"
161,NC7,NC7_08,10,"POLYGON ((3373.3277 1387.7377, 3375.196 1381.5022, 3375.1762 1380.5132, 3367.8911 1377.2061, 3367.5445 1377.2011, 3366.9872 1384.1448, 3367.6736 1386.5558, 3373.3277 1387.7377))"
162,NC7,NC7_09,10,"POLYGON ((3381 1377.8475, 3381 1367, 3380.1976 1367, 3376.1471 1367, 3367.8911 1377.2061, 3375.1762 1380.5132, 3381 1377.8475))"
163,NC7,NC7_10,10,"POLYGON ((3381 1389, 3381 1388.7005, 3375.196 1381.5022, 3373.3277 1387.7377, 3373.4732 1389, 3380.0896 1389, 3381 1389))"
164,NC7,NC7_11,10,"POLYGON ((3381 1388.7005, 3381 1382.2981, 3381 1378.6067, 3381 1377.8475, 3375.1762 1380.5132, 3375.196 1381.5022, 3381 1388.7005))"
165,NC8,NC8_01,6,"POLYGON ((3363.2278 1342.897, 3371.62 1344.4425, 3380.0647 1342.3847, 3384.6382 1331.6563, 3393.4357 1324, 3402.1632 1312, 3392.9471 1312, 3379.1596 1312, 3368.9638 1312, 3338.7325 1312, 3328.5199 1312, 3326 1312, 3326 1320.2775, 3326 1330.9582, 3326 1334, 3326 1334.0087, 3326 1341.5973, 3338 1341.7721, 3346.4461 1339.6178, 3354.8389 1341.1213, 3363.2278 1342.897))"
166,NC8,NC8_02,6,"POLYGON ((3346.4461 1339.6178, 3338 1341.7721, 3326 1341.5973, 3326 1345.1639, 3326 1356.7336, 3326 1358.7634, 3326 1366.4538, 3338 1367.1422, 3347 1367.6585, 3359 1368.3469, 3359 1367, 3365.9856 1367, 3368.0738 1367, 3376.1471 1367, 3380.1976 1367, 3380.1328 1355, 3380.0647 1342.3847, 3371.62 1344.4425, 3363.2278 1342.897, 3354.8389 1341.1213, 3346.4461 1339.6178))"
167,NC8,NC8_03,6,"POLYGON ((3338 1367.1422, 3326 1366.4538, 3326 1368.6337, 3326 1374.3733, 3326 1378, 3326 1384.658, 3326 1386.1353, 3338 1385.2981, 3347 1384.6701, 3359 1383.8329, 3359 1382.3329, 3359 1377.256, 3359 1368.3469, 3347 1367.6585, 3338 1367.1422))"
168,NC8,NC8_04,6,"POLYGON ((3364.4411 1432, 3370.086 1425.0719, 3375.0733 1417.797, 3379.313 1410.128, 3380.7854 1401, 3386.0702 1390.9763, 3381.3199 1382.2757, 3381 1382.2981, 3381 1388.7005, 3381 1389, 3380.0896 1389, 3373.4732 1389, 3366.5123 1389, 3363.1109 1389, 3362.0951 1389, 3359 1389, 3359 1383.8329, 3347 1384.6701, 3338 1385.2981, 3326 1386.1353, 3326 1421.7444, 3326 1435.5182, 3326 1436.9601, 3326 1444, 3338.218 1444, 3348.1533 1444, 3349.7167 1444, 3358.1143 1444, 3364.4411 1432))"
169,NC8,NC8_05,6,"POLYGON ((3392.5382 1392.2642, 3386.0702 1390.9763, 3380.7854 1401, 3379.313 1410.128, 3375.0733 1417.797, 3370.086 1425.0719, 3364.4411 1432, 3358.1143 1444, 3400.3135 1444, 3410.2351 1444, 3410.7846 1444, 3414 1444, 3414 1436.6393, 3414 1396.5375, 3402 1394.1482, 3392.5382 1392.2642))"
170,NC8,NC8_06,6,"POLYGON ((3381 1382.2981, 3381.3199 1382.2757, 3386.0702 1390.9763, 3392.5382 1392.2642, 3402 1394.1482, 3414 1396.5375, 3414 1394.4862, 3414 1375.7548, 3414 1361.2294, 3414 1330.0432, 3414 1316.2096, 3414 1312, 3410.4446 1312, 3402.4048 1312, 3402.1632 1312, 3393.4357 1324, 3384.6382 1331.6563, 3380.0647 1342.3847, 3380.1328 1355, 3380.1976 1367, 3381 1367, 3381 1377.8475, 3381 1378.6067, 3381 1382.2981))"
171,NC9,NC9_01,5,"POLYGON ((3355.2806 1289.004, 3364.3489 1287.8545, 3372.273 1285.2658, 3380.2763 1283.9347, 3388.5144 1286.3334, 3393.5267 1278.4114, 3402 1274.4009, 3410.6577 1266.7403, 3402 1258.2971, 3397.2581 1251.2112, 3391.9972 1244.6576, 3386.1461 1238.709, 3378.111 1235, 3372.859 1228.0767, 3365.8061 1223, 3361.6106 1223, 3326 1223, 3326 1224.3153, 3326 1234.4299, 3326 1259.6467, 3326 1259.7935, 3326 1263.8631, 3326 1282.9262, 3326 1283.0098, 3338 1284.5258, 3346.6707 1286.5242, 3355.2806 1289.004))"
172,NC9,NC9_02,5,"POLYGON ((3338 1284.5258, 3326 1283.0098, 3326 1312, 3328.5199 1312, 3338.7325 1312, 3368.9638 1312, 3379.1596 1312, 3371.7989 1300, 3364.3489 1287.8545, 3355.2806 1289.004, 3346.6707 1286.5242, 3338 1284.5258))"
173,NC9,NC9_03,5,"POLYGON ((3379.1596 1312, 3392.9471 1312, 3390.8746 1300, 3388.5144 1286.3334, 3380.2763 1283.9347, 3372.273 1285.2658, 3364.3489 1287.8545, 3371.7989 1300, 3379.1596 1312))"
174,NC9,NC9_04,5,"POLYGON ((3378.111 1235, 3386.1461 1238.709, 3391.9972 1244.6576, 3397.2581 1251.2112, 3402 1258.2971, 3410.6577 1266.7403, 3414 1267.225, 3414 1259.8758, 3414 1242.7026, 3414 1226.943, 3414 1225.2002, 3414 1223, 3407.747 1223, 3365.8061 1223, 3372.859 1228.0767, 3378.111 1235))"
175,NC9,NC9_05,5,"POLYGON ((3414 1312, 3414 1309.5397, 3414 1277.4528, 3414 1267.225, 3410.6577 1266.7403, 3402 1274.4009, 3393.5267 1278.4114, 3388.5144 1286.3334, 3390.8746 1300, 3392.9471 1312, 3402.1632 1312, 3402.4048 1312, 3410.4446 1312, 3414 1312))"
176,NC10,NC10_01,8,"POLYGON ((3353.5874 1127.2562, 3358.7909 1119.1802, 3366.5567 1113.5242, 3374.0494 1104, 3378.3249 1098.5652, 3380.2143 1092, 3371.4228 1092, 3370 1092, 3368.1763 1092, 3367.1106 1092, 3358.8784 1093.382, 3350.5345 1094.1264, 3342.2307 1095.0997, 3333.9918 1096.4434, 3326 1099.1983, 3326 1105.8993, 3326 1131.4465, 3338 1129.6238, 3353.5874 1127.2562))"
177,NC10,NC10_02,8,"POLYGON ((3342.2307 1095.0997, 3350.5345 1094.1264, 3358.8784 1093.382, 3367.1106 1092, 3331.7355 1092, 3326 1092, 3326 1099.1983, 3333.9918 1096.4434, 3342.2307 1095.0997))"
178,NC10,NC10_03,8,"POLYGON ((3338 1183.3078, 3344.1073 1174.7619, 3351.7142 1167.5186, 3359.9818 1158, 3359 1158, 3359 1151.4542, 3359 1150.7112, 3359 1149.3565, 3359 1147, 3363.33 1147, 3357.4635 1135.1112, 3353.5874 1127.2562, 3338 1129.6238, 3326 1131.4465, 3326 1131.5173, 3326 1141.3302, 3326 1147.5075, 3326 1155.6306, 3326 1157.8007, 3326 1158, 3326 1166.6104, 3326 1188.6808, 3326 1197.1235, 3331.0208 1189.3652, 3338 1183.3078))"
179,NC10,NC10_04,8,"POLYGON ((3414 1223, 3414 1212.8285, 3411.1798 1204.2409, 3406.8644 1196.401, 3402 1188.8358, 3398.4963 1181.3316, 3394.5934 1174.0271, 3392.5023 1172.4077, 3381 1163.4997, 3381 1168.4953, 3381 1169, 3370 1169, 3370 1165.7237, 3370 1158, 3368.8917 1158, 3359.9818 1158, 3351.7142 1167.5186, 3344.1073 1174.7619, 3338 1183.3078, 3331.0208 1189.3652, 3326 1197.1235, 3326 1212.0366, 3326 1223, 3361.6106 1223, 3365.8061 1223, 3407.747 1223, 3414 1223))"
180,NC10,NC10_05,8,"POLYGON ((3379.1277 1147, 3381 1147, 3381 1150.951, 3381 1160.6735, 3381 1163.4997, 3392.5023 1172.4077, 3394.5934 1174.0271, 3392.6784 1164.2339, 3396.7245 1155.1123, 3393 1149.9779, 3386.9979 1142.9464, 3382.1772 1135.0579, 3379.0842 1126.3466, 3372.9228 1119.8612, 3366.5567 1113.5242, 3358.7909 1119.1802, 3353.5874 1127.2562, 3357.4635 1135.1112, 3363.33 1147, 3366.4465 1147, 3374.9487 1147, 3379.1277 1147))"
181,NC10,NC10_06,8,"POLYGON ((3379.0842 1126.3466, 3382.1772 1135.0579, 3386.9979 1142.9464, 3393 1149.9779, 3396.7245 1155.1123, 3397.7282 1145.0142, 3402 1135.8092, 3402.9041 1132.5011, 3402 1131.2529, 3398.047 1123.7286, 3391.7854 1117.8765, 3385.6287 1111.9483, 3382.2612 1104, 3378.3249 1098.5652, 3374.0494 1104, 3366.5567 1113.5242, 3372.9228 1119.8612, 3379.0842 1126.3466))"
182,NC10,NC10_07,8,"POLYGON ((3391.7854 1117.8765, 3398.047 1123.7286, 3402 1131.2529, 3402.9041 1132.5011, 3414 1132.5017, 3414 1132.096, 3414 1123.3575, 3414 1092.0045, 3414 1092, 3412.8549 1092, 3398.9996 1092, 3380.2143 1092, 3378.3249 1098.5652, 3382.2612 1104, 3385.6287 1111.9483, 3391.7854 1117.8765))"
183,NC10,NC10_08,8,"POLYGON ((3406.8644 1196.401, 3411.1798 1204.2409, 3414 1212.8285, 3414 1185.28, 3414 1184.7959, 3414 1132.5017, 3402.9041 1132.5011, 3402 1135.8092, 3397.7282 1145.0142, 3396.7245 1155.1123, 3392.6784 1164.2339, 3394.5934 1174.0271, 3398.4963 1181.3316, 3402 1188.8358, 3406.8644 1196.401))"
184,NC11,NC11_01,10,"POLYGON ((3369.3208 1155.2238, 3369.7299 1149.7968, 3366.4465 1147, 3363.33 1147, 3359 1147, 3359 1149.3565, 3369.2782 1155.276, 3369.3208 1155.2238))"
185,NC11,NC11_02,10,"POLYGON ((3360.3004 1157.2261, 3368.8917 1158, 3369.4856 1156.0736, 3369.2782 1155.276, 3359 1149.3565, 3360.3004 1157.2261))"
186,NC11,NC11_03,10,"POLYGON ((3359 1149.3565, 3359 1150.7112, 3359 1151.4542, 3359 1158, 3359.9818 1158, 3368.8917 1158, 3360.3004 1157.2261, 3359 1149.3565))"
187,NC11,NC11_04,10,"POLYGON ((3369.7299 1149.7968, 3373.1714 1151.0629, 3374.9487 1147, 3366.4465 1147, 3369.7299 1149.7968))"
188,NC11,NC11_05,10,"POLYGON ((3370 1165.7237, 3371.8057 1164.8359, 3377.0924 1160.3903, 3375.6689 1157.5377, 3369.4856 1156.0736, 3368.8917 1158, 3370 1158, 3370 1165.7237))"
189,NC11,NC11_06,10,"POLYGON ((3375.6689 1157.5377, 3375.8839 1153.869, 3373.3286 1151.9274, 3369.3208 1155.2238, 3369.2782 1155.276, 3369.4856 1156.0736, 3375.6689 1157.5377))"
190,NC11,NC11_07,10,"POLYGON ((3373.3286 1151.9274, 3373.1714 1151.0629, 3369.7299 1149.7968, 3369.3208 1155.2238, 3373.3286 1151.9274))"
191,NC11,NC11_08,10,"POLYGON ((3381 1169, 3381 1168.4953, 3371.8057 1164.8359, 3370 1165.7237, 3370 1169, 3381 1169))"
192,NC11,NC11_09,10,"POLYGON ((3381 1160.6735, 3377.0924 1160.3903, 3371.8057 1164.8359, 3381 1168.4953, 3381 1163.4997, 3381 1160.6735))"
193,NC11,NC11_10,10,"POLYGON ((3375.8839 1153.869, 3381 1150.951, 3381 1147, 3379.1277 1147, 3374.9487 1147, 3373.1714 1151.0629, 3373.3286 1151.9274, 3375.8839 1153.869))"
194,NC11,NC11_11,10,"POLYGON ((3381 1160.6735, 3381 1150.951, 3375.8839 1153.869, 3375.6689 1157.5377, 3377.0924 1160.3903, 3381 1160.6735))"
195,E1,E1_01,35,"POLYGON ((3266.5004 1281.4846, 3270.1657 1275.319, 3267.1524 1271.034, 3260 1274.9455, 3260 1278.0613, 3260 1279.3686, 3266.5004 1281.4846))"
196,E1,E1_02,35,"POLYGON ((3260 1274.9455, 3261.0204 1265.0189, 3262.1526 1257, 3260 1257, 3260 1260.4277, 3260 1267.8265, 3260 1274.9455))"
197,E1,E1_03,35,"POLYGON ((3260 1274.9455, 3267.1524 1271.034, 3267.8156 1268.1257, 3262.1526 1257, 3261.0204 1265.0189, 3260 1274.9455))"
198,E1,E1_04,35,"POLYGON ((3260 1290, 3262.433 1290, 3265.0602 1290, 3267.7869 1284.1522, 3267.1401 1282.3174, 3266.5004 1281.4846, 3260 1279.3686, 3260 1281.7884, 3260 1290))"
199,E1,E1_05,35,"POLYGON ((3267.8156 1268.1257, 3273.4058 1268.3105, 3276.5312 1263.5021, 3265.9002 1257, 3262.1526 1257, 3267.8156 1268.1257))"
200,E1,E1_06,35,"POLYGON ((3272.7403 1287.1134, 3270.8384 1285.6862, 3267.7869 1284.1522, 3265.0602 1290, 3272.4111 1290, 3272.6469 1290, 3272.7403 1287.1134))"
201,E1,E1_07,35,"POLYGON ((3276.5312 1263.5021, 3277.411 1263.3779, 3278.0815 1262.3536, 3278.1848 1259.3535, 3277.6532 1257, 3273.8863 1257, 3265.9002 1257, 3276.5312 1263.5021))"
202,E1,E1_08,35,"POLYGON ((3273.8241 1280.6103, 3274.5352 1278, 3275.2265 1275.4625, 3274.6409 1274.6657, 3272 1275.2134, 3271.9009 1275.2339, 3270.1657 1275.319, 3266.5004 1281.4846, 3267.1401 1282.3174, 3272.8978 1280.5926, 3273.8241 1280.6103))"
203,E1,E1_09,35,"POLYGON ((3270.8384 1285.6862, 3275.0121 1281.4877, 3273.8241 1280.6103, 3272.8978 1280.5926, 3267.1401 1282.3174, 3267.7869 1284.1522, 3270.8384 1285.6862))"
204,E1,E1_10,35,"POLYGON ((3271.9009 1275.2339, 3272 1275.2134, 3274.6409 1274.6657, 3275.6401 1272.1442, 3273.8077 1269, 3273.4058 1268.3105, 3267.8156 1268.1257, 3267.1524 1271.034, 3270.1657 1275.319, 3271.9009 1275.2339))"
205,E1,E1_11,35,"POLYGON ((3276.2434 1286.145, 3275.9384 1281.7872, 3275.0121 1281.4877, 3270.8384 1285.6862, 3272.7403 1287.1134, 3276.2434 1286.145))"
206,E1,E1_12,35,"POLYGON ((3283.9319 1290, 3283.8974 1288.879, 3276.2434 1286.145, 3272.7403 1287.1134, 3272.6469 1290, 3276.0079 1290, 3282 1290, 3283.9319 1290))"
207,E1,E1_13,35,"POLYGON ((3275.6401 1272.1442, 3281.2068 1270.4166, 3280.781 1269, 3279.8135 1265.7812, 3277.411 1263.3779, 3276.5312 1263.5021, 3273.4058 1268.3105, 3273.8077 1269, 3275.6401 1272.1442))"
208,E1,E1_14,35,"POLYGON ((3275.9384 1281.7872, 3279.9914 1278.9589, 3278.6846 1278, 3275.2265 1275.4625, 3274.5352 1278, 3273.8241 1280.6103, 3275.0121 1281.4877, 3275.9384 1281.7872))"
209,E1,E1_15,35,"POLYGON ((3278.6846 1278, 3279.9914 1278.9589, 3285.0158 1279.4913, 3285.1192 1279.3598, 3284.8329 1278, 3283.5123 1271.727, 3281.2068 1270.4166, 3275.6401 1272.1442, 3274.6409 1274.6657, 3275.2265 1275.4625, 3278.6846 1278))"
210,E1,E1_16,35,"POLYGON ((3283.8974 1288.879, 3284.1988 1288.1652, 3284.5618 1285.4573, 3285.0158 1279.4913, 3279.9914 1278.9589, 3275.9384 1281.7872, 3276.2434 1286.145, 3283.8974 1288.879))"
211,E1,E1_17,35,"POLYGON ((3287.4531 1263.2589, 3287.4141 1258.8556, 3287.3195 1258.6098, 3278.0815 1262.3536, 3277.411 1263.3779, 3279.8135 1265.7812, 3287.4531 1263.2589))"
212,E1,E1_18,35,"POLYGON ((3287.2908 1257, 3282.9816 1257, 3277.6532 1257, 3278.1848 1259.3535, 3278.0815 1262.3536, 3287.3195 1258.6098, 3287.2908 1257))"
213,E1,E1_19,35,"POLYGON ((3281.2068 1270.4166, 3283.5123 1271.727, 3286.601 1269, 3288.8908 1266.9784, 3287.4531 1263.2589, 3279.8135 1265.7812, 3280.781 1269, 3281.2068 1270.4166))"
214,E1,E1_20,35,"POLYGON ((3285.1192 1279.3598, 3291.3197 1278, 3291.6612 1277.9251, 3292 1277.489, 3294.1637 1274.704, 3292 1269.3144, 3291.8738 1269, 3291.4735 1268.0029, 3288.8908 1266.9784, 3286.601 1269, 3283.5123 1271.727, 3284.8329 1278, 3285.1192 1279.3598))"
215,E1,E1_21,35,"POLYGON ((3294.9789 1290, 3293.9467 1286.6967, 3284.1988 1288.1652, 3283.8974 1288.879, 3283.9319 1290, 3294.9789 1290))"
216,E1,E1_22,35,"POLYGON ((3293.9467 1286.6967, 3295.2322 1284.0705, 3284.5618 1285.4573, 3284.1988 1288.1652, 3293.9467 1286.6967))"
217,E1,E1_23,35,"POLYGON ((3295.2322 1284.0705, 3295.7096 1283.3045, 3291.7176 1278, 3291.6612 1277.9251, 3291.3197 1278, 3285.1192 1279.3598, 3285.0158 1279.4913, 3284.5618 1285.4573, 3295.2322 1284.0705))"
218,E1,E1_24,35,"POLYGON ((3287.3195 1258.6098, 3287.4141 1258.8556, 3288.7978 1259.3152, 3298.6597 1258.6471, 3298.9419 1257, 3288.4435 1257, 3287.2908 1257, 3287.3195 1258.6098))"
219,E1,E1_25,35,"POLYGON ((3287.4531 1263.2589, 3288.8908 1266.9784, 3291.4735 1268.0029, 3293.822 1266.5357, 3293.7704 1261.3558, 3288.7978 1259.3152, 3287.4141 1258.8556, 3287.4531 1263.2589))"
220,E1,E1_26,35,"POLYGON ((3298.5383 1259.9351, 3298.6597 1258.6471, 3288.7978 1259.3152, 3293.7704 1261.3558, 3298.5383 1259.9351))"
221,E1,E1_27,35,"POLYGON ((3292 1269.3144, 3294.1637 1274.704, 3296.049 1274.4609, 3300.5681 1271.8984, 3300.092 1269.7575, 3298.1677 1265.5903, 3293.822 1266.5357, 3291.4735 1268.0029, 3291.8738 1269, 3292 1269.3144))"
222,E1,E1_28,35,"POLYGON ((3295.7096 1283.3045, 3304 1284.2165, 3304 1283.4843, 3296.049 1274.4609, 3294.1637 1274.704, 3292 1277.489, 3291.6612 1277.9251, 3291.7176 1278, 3295.7096 1283.3045))"
223,E1,E1_29,35,"POLYGON ((3298.1677 1265.5903, 3299.5736 1262.9569, 3298.5383 1259.9351, 3293.7704 1261.3558, 3293.822 1266.5357, 3298.1677 1265.5903))"
224,E1,E1_30,35,"POLYGON ((3304 1290, 3304 1284.2165, 3295.7096 1283.3045, 3295.2322 1284.0705, 3293.9467 1286.6967, 3294.9789 1290, 3300.2083 1290, 3304 1290))"
225,E1,E1_31,35,"POLYGON ((3304 1272.8524, 3300.5681 1271.8984, 3296.049 1274.4609, 3304 1283.4843, 3304 1280.3859, 3304 1272.8524))"
226,E1,E1_32,35,"POLYGON ((3304 1265.8983, 3304 1264.0635, 3304 1263.6518, 3299.5736 1262.9569, 3298.1677 1265.5903, 3300.092 1269.7575, 3304 1265.8983))"
