Zone,County,District,Shape_ID,geometry,Area,Population_Density,Region,Location,County_Type,Capacity,Population,District_Ward
Oakfield Bush,AK13,,AK13_001,"POLYGON ((2270 814, 2270 982, 2292 982, 2292 1014, 2404 1014, 2404 814, 2270 814))",406.7325,20,,,,,,
Oakfield Bush,AK14,,AK14_001,"POLYGON ((2248 1026, 2248 982, 2292 982, 2292 1026, 2248 1026))",30.1745,2500,,,,,,
Oakfield Bush,AK15,,AK15_001,"POLYGON ((2270 1026, 2270 1136, 2100 1136, 2100 1004, 2248 1004, 2248 1026, 2270 1026))",342.2064,15,,,,,,
Oakfield Bush,AK16,,AK16_001,"POLYGON ((2292 1014, 2404 1014, 2404 1136, 2270 1136, 2270 1026, 2292 1026, 2292 1014))",250.6854,20,,,,,,
Oakfield Bush,AK17,,AK17_001,"POLYGON ((2100 1136, 2100 1290, 2312 1290, 2312 1214, 2404 1214, 2404 1136, 2100 1136))",620.6973,10,,,,,,
Oakfield Bush,AK18,,AK18_001,"POLYGON ((1822 1305, 1822 1537, 2312 1537, 2312 1290, 2100 1290, 2100 1305, 1822 1305))",1821.3812,5,,,,,,
Pebble Palace,P01,,P01_001,"POLYGON ((3370 146, 3370 -118, 3414 -118, 3414 146, 3370 146))",181.0471,850,,,,,,
Pebble Palace,P02,,P02_001,"POLYGON ((3348 80, 3348 14, 3370 14, 3370 80, 3348 80))",22.6309,6000,,,,,,
Pebble Palace,P03,,P03_001,"POLYGON ((3348 14, 3348 -52, 3370 -52, 3370 14, 3348 14))",22.6309,5500,,,,,,
Pebble Palace,P04,,P04_001,"POLYGON ((3326 -30, 3326 -52, 3348 -52, 3348 -30, 3326 -30))",7.5436,3750,,,,,,
Pebble Palace,P05,,P05_001,"POLYGON ((3326 -8, 3326 -30, 3348 -30, 3348 -8, 3326 -8))",7.5436,3750,,,,,,
Pebble Palace,P06,,P06_001,"POLYGON ((3326 14, 3326 -8, 3348 -8, 3348 14, 3326 14))",7.5436,7000,,,,,,
Pebble Palace,P07,,P07_001,"POLYGON ((3326 36, 3326 14, 3348 14, 3348 36, 3326 36))",7.5436,7500,,,,,,
Pebble Palace,P08,,P08_001,"POLYGON ((3326 58, 3326 36, 3348 36, 3348 58, 3326 58))",7.5436,12000,,,,,,
Pebble Palace,P09,,P09_001,"POLYGON ((3326 80, 3326 58, 3348 58, 3348 80, 3326 80))",7.5436,7500,,,,,,
Pebble Palace,P10,,P10_001,"POLYGON ((3304 80, 3304 58, 3326 58, 3326 80, 3304 80))",7.5436,8250,,,,,,
Pebble Palace,P11,,P11_001,"POLYGON ((3304 102, 3304 80, 3326 80, 3326 102, 3304 102))",7.5436,6300,,,,,,
Pebble Palace,P12,,P12_001,"POLYGON ((3304 146, 3304 102, 3326 102, 3326 80, 3370 80, 3370 146, 3304 146))",60.349,950,,,,,,
Pebble Palace,P13,,P13_001,"POLYGON ((3281 146, 3281 102, 3304 102, 3304 146, 3281 146))",15.773,3750,,,,,,
Pebble Palace,P14,,P14_001,"POLYGON ((3281 102, 3281 80, 3304 80, 3304 102, 3281 102))",7.8865,6750,,,,,,
Pebble Palace,P15,,P15_001,"POLYGON ((3281 80, 3281 58, 3304 58, 3304 80, 3281 80))",7.8865,7000,,,,,,
Pebble Palace,P16,,P16_001,"POLYGON ((3281 58, 3281 36, 3304 36, 3304 58, 3281 58))",7.8865,10000,,,,,,
Pebble Palace,P17,,P17_001,"POLYGON ((3304 58, 3304 36, 3326 36, 3326 58, 3304 58))",7.5436,12500,,,,,,
Pebble Palace,P18,,P18_001,"POLYGON ((3304 36, 3304 14, 3326 14, 3326 36, 3304 36))",7.5436,13500,,,,,,
Pebble Palace,P19,,P19_001,"POLYGON ((3281 36, 3281 14, 3304 14, 3304 36, 3281 36))",7.8865,10000,,,,,,
Pebble Palace,P20,,P20_001,"POLYGON ((3281 14, 3281 -8, 3304 -8, 3304 14, 3281 14))",7.8865,9000,,,,,,
Pebble Palace,P21,,P21_001,"POLYGON ((3304 14, 3304 -8, 3326 -8, 3326 14, 3304 14))",7.5436,9000,,,,,,
Pebble Palace,P22,,P22_001,"POLYGON ((3326 -30, 3304 -30, 3304 -8, 3326 -8, 3326 -30))",7.5436,6000,,,,,,
Pebble Palace,P23,,P23_001,"POLYGON ((3281 -8, 3281 -30, 3304 -30, 3304 -8, 3281 -8))",7.8865,6750,,,,,,
Pebble Palace,P24,,P24_001,"POLYGON ((3281 -30, 3281 -52, 3304 -52, 3304 -30, 3281 -30))",7.8865,6750,,,,,,
Pebble Palace,P25,,P25_001,"POLYGON ((3304 -30, 3304 -52, 3326 -52, 3326 -30, 3304 -30))",7.5436,6000,,,,,,
Pebble Palace,P26,,P26_001,"POLYGON ((3304 -52, 3304 -74, 3326 -74, 3326 -52, 3304 -52))",7.5436,7000,,,,,,
Pebble Palace,P27,,P27_001,"POLYGON ((3281 -52, 3281 -96, 3304 -96, 3304 -118, 3326 -118, 3326 -74, 3304 -74, 3304 -52, 3281 -52))",30.8603,2000,,,,,,
Pebble Palace,P28,,P28_001,"POLYGON ((3281 -96, 3281 -118, 3304 -118, 3304 -96, 3281 -96))",7.8865,9000,,,,,,
Pebble Palace,P29,,P29_001,"POLYGON ((3281 -118, 3281 -135, 3304 -135, 3304 -118, 3281 -118))",6.0941,10500,,,,,,
Pebble Palace,P30,,P30_001,"POLYGON ((3326 -118, 3326 -135, 3304 -135, 3304 -118, 3326 -118))",5.8292,10000,,,,,,
Pebble Palace,P31,,P31_001,"POLYGON ((3326 -118, 3326 -135, 3348 -135, 3348 -118, 3326 -118))",5.8292,9000,,,,,,
Pebble Palace,P32,,P32_001,"POLYGON ((3304 -135, 3304 -162, 3348 -162, 3348 -135, 3304 -135))",18.5162,3750,,,,,,
Pebble Palace,P33,,P33_001,"POLYGON ((3281 -135, 3281 -162, 3304 -162, 3304 -135, 3281 -135))",9.6789,8500,,,,,,
Pebble Palace,P34,,P34_001,"POLYGON ((3281 -162, 3281 -184, 3304 -184, 3304 -162, 3281 -162))",7.8865,6000,,,,,,
Pebble Palace,P35,,P35_001,"POLYGON ((3304 -162, 3304 -184, 3348 -184, 3348 -162, 3304 -162))",15.0873,3000,,,,,,
Pebble Palace,P36,,P36_001,"POLYGON ((3348 -184, 3348 -135, 3370 -135, 3370 -118, 3392 -118, 3392 -184, 3348 -184))",39.4326,1250,,,,,,
Pebble Palace,P37,,P37_001,"POLYGON ((3370 -52, 3326 -52, 3326 -118, 3348 -118, 3348 -135, 3370 -135, 3370 -52))",51.0909,1000,,,,,,
Pebble Palace,P38,,P38_001,"POLYGON ((3392 -184, 3392 -118, 3414 -118, 3414 14, 3549 14, 3549 -184, 3392 -184))",439.245,50,,,,,,
Pebble Palace,P39,,P39_001,"POLYGON ((3392 218, 3392 146, 3414 146, 3414 14, 3549 14, 3549 218, 3392 218))",453.927,100,,,,,,
Pebble Palace,P40,,P40_001,"POLYGON ((3348 218, 3348 168, 3370 168, 3370 146, 3392 146, 3392 218, 3348 218))",41.8329,750,,,,,,
Pebble Palace,P41,,P41_001,"POLYGON ((3281 218, 3348 218, 3348 168, 3326 168, 3326 146, 3281 146, 3281 218))",67.6433,400,,,,,,
Pebble Palace,P42,,P42_001,"POLYGON ((3326 168, 3326 146, 3370 146, 3370 168, 3326 168))",15.0873,7000,,,,,,
Queens Mansion,Q01,,Q01_001,"POLYGON ((3238 58, 3238 36, 3260 36, 3260 58, 3238 58))",7.5436,16500,,,,,,
Queens Mansion,Q02,,Q02_001,"POLYGON ((3238 14, 3238 36, 3260 36, 3260 14, 3238 14))",7.5436,14000,,,,,,
Queens Mansion,Q03,,Q03_001,"POLYGON ((3260 14, 3260 36, 3281 36, 3281 14, 3260 14))",7.2007,9750,,,,,,
Queens Mansion,Q04,,Q04_001,"POLYGON ((3260 58, 3260 36, 3281 36, 3281 58, 3260 58))",7.2007,11000,,,,,,
Queens Mansion,Q05,,Q05_001,"POLYGON ((3260 80, 3260 58, 3281 58, 3281 80, 3260 80))",7.2007,9000,,,,,,
Queens Mansion,Q06,,Q06_001,"POLYGON ((3238 80, 3238 58, 3260 58, 3260 80, 3238 80))",7.5436,9000,,,,,,
Queens Mansion,Q07,,Q07_001,"POLYGON ((3216 80, 3216 58, 3238 58, 3238 80, 3216 80))",7.5436,7250,,,,,,
Queens Mansion,Q08,,Q08_001,"POLYGON ((3216 36, 3216 58, 3238 58, 3238 36, 3216 36))",7.5436,8000,,,,,,
Queens Mansion,Q09,,Q09_001,"POLYGON ((3238 14, 3216 14, 3216 36, 3238 36, 3238 14))",7.5436,8000,,,,,,
Queens Mansion,Q10,,Q10_001,"POLYGON ((3216 -8, 3216 14, 3238 14, 3238 -8, 3216 -8))",7.5436,4750,,,,,,
Queens Mansion,Q11,,Q11_001,"POLYGON ((3238 -8, 3238 14, 3260 14, 3260 -8, 3238 -8))",7.5436,7250,,,,,,
Queens Mansion,Q12,,Q12_001,"POLYGON ((3260 -8, 3260 14, 3281 14, 3281 -8, 3260 -8))",7.2007,6250,,,,,,
Queens Mansion,Q13,,Q13_001,"POLYGON ((3260 -30, 3260 -8, 3281 -8, 3281 -30, 3260 -30))",7.2007,6750,,,,,,
Queens Mansion,Q14,,Q14_001,"POLYGON ((3238 -30, 3238 -8, 3260 -8, 3260 -30, 3238 -30))",7.5436,6250,,,,,,
Queens Mansion,Q15,,Q15_001,"POLYGON ((3238 -63, 3238 -30, 3281 -30, 3281 -52, 3271 -52, 3271 -63, 3238 -63))",20.4021,1500,,,,,,
Queens Mansion,Q16,,Q16_001,"POLYGON ((3194 -63, 3194 -30, 3238 -30, 3238 -63, 3194 -63))",22.6309,850,,,,,,
Queens Mansion,Q17,,Q17_001,"POLYGON ((3216 -30, 3216 -8, 3238 -8, 3238 -30, 3216 -30))",7.5436,4550,,,,,,
Queens Mansion,Q18,,Q18_001,"POLYGON ((3194 -30, 3194 -8, 3216 -8, 3216 -30, 3194 -30))",7.5436,4350,,,,,,
Queens Mansion,Q19,,Q19_001,"POLYGON ((3150 -8, 3150 -30, 3194 -30, 3194 -8, 3150 -8))",15.0873,1300,,,,,,
Queens Mansion,Q20,,Q20_001,"POLYGON ((3150 -30, 3150 -63, 3194 -63, 3194 -30, 3150 -30))",22.6309,875,,,,,,
Queens Mansion,Q21,,Q21_001,"POLYGON ((3150 -63, 3084 -63, 3084 14, 3106 14, 3106 -8, 3150 -8, 3150 -63))",64.1208,650,,,,,,
Queens Mansion,Q22,,Q22_001,"POLYGON ((3106 14, 3106 -8, 3150 -8, 3150 14, 3106 14))",15.0873,3900,,,,,,
Queens Mansion,Q23,,Q23_001,"POLYGON ((3084 36, 3084 14, 3106 14, 3106 36, 3084 36))",7.5436,3400,,,,,,
Queens Mansion,Q24,,Q24_001,"POLYGON ((3106 36, 3106 14, 3128 14, 3128 36, 3106 36))",7.5436,6000,,,,,,
Queens Mansion,Q25,,Q25_001,"POLYGON ((3128 36, 3128 14, 3150 14, 3150 36, 3128 36))",7.5436,7500,,,,,,
Queens Mansion,Q26,,Q26_001,"POLYGON ((3128 58, 3128 36, 3150 36, 3150 58, 3128 58))",7.5436,4400,,,,,,
Queens Mansion,Q27,,Q27_001,"POLYGON ((3150 58, 3150 36, 3194 36, 3194 58, 3150 58))",15.0873,1900,,,,,,
Queens Mansion,Q28,,Q28_001,"POLYGON ((3194 58, 3194 36, 3216 36, 3216 58, 3194 58))",7.5436,8500,,,,,,
Queens Mansion,Q29,,Q29_001,"POLYGON ((3150 124, 3150 80, 3194 80, 3194 58, 3216 58, 3216 124, 3150 124))",52.8054,350,,,,,,
Queens Mansion,Q30,,Q30_001,"POLYGON ((3150 80, 3150 58, 3194 58, 3194 80, 3150 80))",15.0873,1500,,,,,,
Queens Mansion,Q31,,Q31_001,"POLYGON ((3150 36, 3150 -8, 3216 -8, 3216 36, 3150 36))",45.2618,250,,,,,,
Queens Mansion,Q32,,Q32_001,"POLYGON ((3084 80, 3084 36, 3128 36, 3128 58, 3150 58, 3150 80, 3084 80))",37.7181,900,,,,,,
Queens Mansion,Q33,,Q33_001,"POLYGON ((3084 168, 3084 80, 3150 80, 3150 168, 3084 168))",90.5235,350,,,,,,
Queens Mansion,Q34,,Q34_001,"POLYGON ((3150 168, 3150 124, 3216 124, 3216 168, 3150 168))",45.2618,400,,,,,,
Queens Mansion,Q35,,Q35_001,"POLYGON ((3084 218, 3150 218, 3150 168, 3084 168, 3084 218))",51.4338,600,,,,,,
Queens Mansion,Q36,,Q36_001,"POLYGON ((3150 168, 3150 218, 3183 218, 3183 190, 3172 190, 3172 168, 3150 168))",21.9451,2500,,,,,,
Queens Mansion,Q37,,Q37_001,"POLYGON ((3172 190, 3172 168, 3194 168, 3194 190, 3172 190))",7.5436,8000,,,,,,
Queens Mansion,Q38,,Q38_001,"POLYGON ((3183 190, 3183 218, 3216 218, 3216 168, 3194 168, 3194 190, 3183 190))",21.9451,3500,,,,,,
Queens Mansion,Q39,,Q39_001,"POLYGON ((3216 218, 3216 168, 3260 168, 3260 146, 3281 146, 3281 218, 3216 218))",57.8553,400,,,,,,
Queens Mansion,Q40,,Q40_001,"POLYGON ((3216 168, 3216 146, 3260 146, 3260 168, 3216 168))",15.0873,2500,,,,,,
Queens Mansion,Q41,,Q41_001,"POLYGON ((3216 146, 3216 124, 3238 124, 3238 146, 3216 146))",7.5436,5750,,,,,,
Queens Mansion,Q42,,Q42_001,"POLYGON ((3216 124, 3216 80, 3238 80, 3238 124, 3216 124))",15.0873,3100,,,,,,
Queens Mansion,Q43,,Q43_001,"POLYGON ((3238 102, 3238 80, 3260 80, 3260 102, 3238 102))",7.5436,5750,,,,,,
Queens Mansion,Q44,,Q44_001,"POLYGON ((3260 102, 3260 80, 3281 80, 3281 102, 3260 102))",7.2007,8000,,,,,,
Queens Mansion,Q45,,Q45_001,"POLYGON ((3260 124, 3260 102, 3281 102, 3281 124, 3260 124))",7.2007,5750,,,,,,
Queens Mansion,Q46,,Q46_001,"POLYGON ((3238 124, 3238 102, 3260 102, 3260 124, 3238 124))",7.5436,7250,,,,,,
Queens Mansion,Q47,,Q47_001,"POLYGON ((3238 146, 3238 124, 3260 124, 3260 146, 3238 146))",7.5436,5750,,,,,,
Queens Mansion,Q48,,Q48_001,"POLYGON ((3260 146, 3260 124, 3281 124, 3281 146, 3260 146))",7.2007,5250,,,,,,
Queens Mansion,Q49,,Q49_001,"POLYGON ((3281 -184, 3281 -162, 3260 -162, 3260 -184, 3281 -184))",7.2007,7000,,,,,,
Queens Mansion,Q50,,Q50_001,"POLYGON ((3216 -184, 3216 -162, 3260 -162, 3260 -184, 3216 -184))",15.0873,2000,,,,,,
Queens Mansion,Q51,,Q51_001,"POLYGON ((3194 -184, 3194 -151, 3238 -151, 3238 -162, 3216 -162, 3216 -184, 3194 -184))",15.0873,1500,,,,,,
Queens Mansion,Q52,,Q52_001,"POLYGON ((3194 -151, 3194 -118, 3216 -118, 3216 -135, 3238 -135, 3238 -151, 3194 -151))",16.8017,1350,,,,,,
Queens Mansion,Q53,,Q53_001,"POLYGON ((3216 -118, 3216 -135, 3238 -135, 3238 -118, 3216 -118))",5.8292,3750,,,,,,
Queens Mansion,Q54,,Q54_001,"POLYGON ((3238 -118, 3238 -135, 3260 -135, 3260 -118, 3238 -118))",5.8292,7500,,,,,,
Queens Mansion,Q55,,Q55_001,"POLYGON ((3238 -135, 3238 -162, 3260 -162, 3260 -135, 3238 -135))",9.2581,1500,,,,,,
Queens Mansion,Q56,,Q56_001,"POLYGON ((3260 -135, 3260 -162, 3281 -162, 3281 -135, 3260 -135))",8.8373,9250,,,,,,
Queens Mansion,Q57,,Q57_001,"POLYGON ((3260 -118, 3260 -135, 3281 -135, 3281 -118, 3260 -118))",5.5642,11000,,,,,,
Queens Mansion,Q58,,Q58_001,"POLYGON ((3260 -96, 3260 -118, 3281 -118, 3281 -96, 3260 -96))",7.2007,6750,,,,,,
Queens Mansion,Q59,,Q59_001,"POLYGON ((3260 -96, 3260 -63, 3271 -63, 3271 -52, 3281 -52, 3281 -96, 3260 -96))",12.5156,3000,,,,,,
Queens Mansion,Q60,,Q60_001,"POLYGON ((3194 -63, 3194 -96, 3216 -96, 3216 -118, 3260 -118, 3260 -63, 3194 -63))",49.0336,550,,,,,,
Queens Mansion,Q61,,Q61_001,"POLYGON ((3194 -96, 3150 -96, 3150 -63, 3194 -63, 3194 -96))",22.6309,725,,,,,,
Queens Mansion,Q62,,Q62_001,"POLYGON ((3150 -151, 3150 -96, 3216 -96, 3216 -118, 3194 -118, 3194 -151, 3150 -151))",45.2618,300,,,,,,
Queens Mansion,Q63,,Q63_001,"POLYGON ((3150 -184, 3150 -151, 3194 -151, 3194 -184, 3150 -184))",22.6309,2000,,,,,,
Queens Mansion,Q64,,Q64_001,"POLYGON ((3084 -151, 3084 -184, 3150 -184, 3150 -151, 3084 -151))",33.9463,900,,,,,,
Queens Mansion,Q65,,Q65_001,"POLYGON ((3084 -96, 3084 -151, 3106 -151, 3106 -96, 3084 -96))",18.8591,5000,,,,,,
Queens Mansion,Q66,,Q66_001,"POLYGON ((3106 -96, 3106 -151, 3150 -151, 3150 -96, 3106 -96))",37.7181,600,,,,,,
Queens Mansion,Q67,,Q67_001,"POLYGON ((3084 -63, 3084 -96, 3150 -96, 3150 -63, 3084 -63))",33.9463,2000,,,,,,
Readington,R01,,R01_001,"POLYGON ((2435 1345, 2435 1323, 2457 1323, 2457 1345, 2435 1345))",7.5436,9500,,,,,,
Readington,R02,,R02_001,"POLYGON ((2402 1334, 2402 1356, 2446 1356, 2446 1345, 2435 1345, 2435 1334, 2402 1334))",13.2014,4200,,,,,,
Readington,R03,,R03_001,"POLYGON ((2490 1356, 2490 1334, 2457 1334, 2457 1345, 2446 1345, 2446 1356, 2490 1356))",13.2014,4750,,,,,,
Readington,R04,,R04_001,"POLYGON ((2446 1323, 2446 1312, 2468 1312, 2468 1334, 2457 1334, 2457 1323, 2446 1323))",5.6577,6000,,,,,,
Readington,R05,,R05_001,"POLYGON ((2424 1334, 2424 1312, 2446 1312, 2446 1323, 2435 1323, 2435 1334, 2424 1334))",5.6577,6000,,,,,,
Readington,R06,,R06_001,"POLYGON ((2380 1290, 2380 1356, 2402 1356, 2402 1334, 2424 1334, 2424 1312, 2446 1312, 2446 1290, 2380 1290))",45.2618,599.6321828,,,,,,
Readington,R07,,R07_001,"POLYGON ((2446 1290, 2446 1312, 2468 1312, 2468 1334, 2490 1334, 2490 1356, 2512 1356, 2512 1290, 2446 1290))",45.2618,399.6321828,,,,,,
Readington,R08,,R08_001,"POLYGON ((2468 1387, 2468 1356, 2512 1356, 2512 1387, 2468 1387))",21.2593,499.6321828,,,,,,
Readington,R09,,R09_001,"POLYGON ((2424 1378, 2424 1356, 2468 1356, 2468 1378, 2424 1378))",15.0873,3500,,,,,,
Readington,R10,,R10_001,"POLYGON ((2380 1387, 2380 1356, 2424 1356, 2424 1387, 2380 1387))",21.2593,799.6321828,,,,,,
Readington,R11,,R11_001,"POLYGON ((2312 1537, 2312 1387, 2424 1387, 2424 1378, 2468 1378, 2468 1387, 2576 1387, 2576 1537, 2312 1537))",623.3781,40,,,,,,
Readington,R12,,R12_001,"POLYGON ((2312 1387, 2312 1290, 2380 1290, 2380 1387, 2312 1387))",102.8053,50,,,,,,
Readington,R13,,R13_001,"POLYGON ((2312 1290, 2312 1214, 2446 1214, 2446 1290, 2312 1290))",158.7279,30,,,,,,
Readington,R14,,R14_001,"POLYGON ((2446 1290, 2446 1214, 2576 1214, 2576 1290, 2446 1290))",153.9898,55,,,,,,
Readington,R15,,R15_001,"POLYGON ((2512 1387, 2512 1290, 2576 1290, 2576 1387, 2512 1387))",96.758,50,,,,,,
Slothwood,SL01,,SL01_001,"POLYGON ((2974 -228, 2974 -295, 3040 -295, 3040 -272, 3018 -272, 3018 -250, 2996 -250, 2996 -228, 2974 -228))",46.2905,4000,,,,,,
Slothwood,SL02,,SL02_001,"POLYGON ((2996 -184, 2996 -250, 3018 -250, 3018 -272, 3040 -272, 3040 -295, 3084 -295, 3084 -184, 2996 -184))",128.9275,250,,,,,,
Slothwood,SL03,,SL03_001,"POLYGON ((2919 -250, 2919 -184, 2996 -184, 2996 -228, 2974 -228, 2974 -250, 2919 -250))",71.6645,300,,,,,,
Slothwood,SL04,,SL04_001,"POLYGON ((2754 -184, 2754 -357, 2919 -357, 2919 -184, 2754 -184))",444.9027,35,,,,,,
Slothwood,SL05,,SL05_001,"POLYGON ((2919 -357, 2919 -250, 2974 -250, 2974 -295, 3084 -295, 3084 -357, 2919 -357))",198.0203,100,,,,,,
Slothwood,SL06,,SL06_001,"POLYGON ((3084 -295, 3216 -295, 3216 -357, 3084 -357, 3084 -295))",127.5559,150,,,,,,
Slothwood,SL07,,SL07_001,"POLYGON ((3216 -295, 3216 -357, 3304 -357, 3304 -295, 3216 -295))",85.0373,125,,,,,,
Slothwood,SL08,,SL08_001,"POLYGON ((3304 -295, 3304 -357, 3392 -357, 3392 -295, 3304 -295))",85.0373,135,,,,,,
Slothwood,SL09,,SL09_001,"POLYGON ((3392 -250, 3392 -357, 3549 -357, 3549 -250, 3392 -250))",261.8294,35,,,,,,
Slothwood,SL10,,SL10_001,"POLYGON ((3392 -184, 3392 -250, 3549 -250, 3549 -184, 3392 -184))",161.5022,70,,,,,,
Slothwood,SL11,,SL11_001,"POLYGON ((3348 -184, 3348 -207, 3392 -207, 3392 -184, 3348 -184))",15.773,1250,,,,,,
Slothwood,SL12,,SL12_001,"POLYGON ((3348 -207, 3348 -250, 3392 -250, 3392 -207, 3348 -207))",29.4887,1000,,,,,,
Slothwood,SL13,,SL13_001,"POLYGON ((3293 -229, 3293 -250, 3348 -250, 3348 -207, 3304 -207, 3304 -229, 3293 -229))",33.0891,800,,,,,,
Slothwood,SL14,,SL14_001,"POLYGON ((3304 -184, 3304 -207, 3348 -207, 3348 -184, 3304 -184))",15.773,2000,,,,,,
Slothwood,SL15,,SL15_001,"POLYGON ((3281 -184, 3281 -207, 3304 -207, 3304 -184, 3281 -184))",8.245,7500,,,,,,
Slothwood,SL16,,SL16_001,"POLYGON ((3281 -207, 3281 -229, 3304 -229, 3304 -207, 3281 -207))",7.8865,7000,,,,,,
Slothwood,SL17,,SL17_001,"POLYGON ((3293 -250, 3238 -250, 3238 -207, 3281 -207, 3281 -229, 3293 -229, 3293 -250))",32.7462,750,,,,,,
Slothwood,SL18,,SL18_001,"POLYGON ((3281 -207, 3238 -207, 3238 -184, 3281 -184, 3281 -207))",15.4146,2500,,,,,,
Slothwood,SL19,,SL19_001,"POLYGON ((3194 -184, 3194 -207, 3238 -207, 3238 -184, 3194 -184))",15.773,2000,,,,,,
Slothwood,SL20,,SL20_001,"POLYGON ((3150 -184, 3150 -207, 3194 -207, 3194 -184, 3150 -184))",15.773,500,,,,,,
Slothwood,SL21,,SL21_001,"POLYGON ((3150 -207, 3150 -250, 3194 -250, 3194 -207, 3150 -207))",29.4887,250,,,,,,
Slothwood,SL22,,SL22_001,"POLYGON ((3194 -207, 3194 -250, 3238 -250, 3238 -207, 3194 -207))",29.4887,500,,,,,,
Slothwood,SL23,,SL23_001,"POLYGON ((3216 -250, 3238 -250, 3238 -272, 3216 -272, 3216 -250))",7.5436,7000,,,,,,
Slothwood,SL24,,SL24_001,"POLYGON ((3172 -272, 3172 -250, 3216 -250, 3216 -272, 3172 -272))",15.0873,4500,,,,,,
Slothwood,SL25,,SL25_001,"POLYGON ((3150 -250, 3172 -250, 3172 -272, 3150 -272, 3150 -250))",7.5436,6000,,,,,,
Slothwood,SL26,,SL26_001,"POLYGON ((3084 -228, 3084 -184, 3150 -184, 3150 -228, 3084 -228))",45.2618,650,,,,,,
Slothwood,SL27,,SL27_001,"POLYGON ((3084 -228, 3084 -295, 3172 -295, 3172 -272, 3150 -272, 3150 -228, 3084 -228))",76.8079,400,,,,,,
Slothwood,SL28,,SL28_001,"POLYGON ((3172 -295, 3172 -272, 3216 -272, 3216 -295, 3172 -295))",15.773,4000,,,,,,
Slothwood,SL29,,SL29_001,"POLYGON ((3216 -295, 3216 -272, 3238 -272, 3238 -250, 3304 -250, 3304 -295, 3216 -295))",54.177,450,,,,,,
Slothwood,SL30,,SL30_001,"POLYGON ((3304 -272, 3304 -250, 3326 -250, 3326 -272, 3304 -272))",7.5436,6500,,,,,,
Slothwood,SL31,,SL31_001,"POLYGON ((3304 -272, 3304 -295, 3326 -295, 3326 -272, 3304 -272))",7.8865,5500,,,,,,
Slothwood,SL32,,SL32_001,"POLYGON ((3326 -272, 3326 -295, 3348 -295, 3348 -272, 3326 -272))",7.8865,9000,,,,,,
Slothwood,SL33,,SL33_001,"POLYGON ((3326 -250, 3326 -272, 3348 -272, 3348 -250, 3326 -250))",7.5436,9000,,,,,,
Slothwood,SL34,,SL34_001,"POLYGON ((3348 -250, 3348 -295, 3392 -295, 3392 -250, 3348 -250))",30.8603,600,,,,,,
Storport,ST01,,ST01_001,"POLYGON ((1555 93, 1555 118, 1588 118, 1588 93, 1555 93))",12.8585,3200,,,,,,
Storport,ST02,,ST02_001,"POLYGON ((1555 118, 1555 144, 1621 144, 1621 118, 1555 118))",26.7456,550,,,,,,
Storport,ST03,,ST03_001,"POLYGON ((1588 118, 1588 93, 1621 93, 1621 118, 1588 118))",12.8585,3000,,,,,,
Storport,ST04,,ST04_001,"POLYGON ((1621 93, 1621 144, 1654 144, 1654 93, 1621 93))",26.2313,250,,,,,,
Storport,ST05,,ST05_001,"POLYGON ((1456 336, 1456 144, 1588 144, 1588 336, 1456 336))",395.0119,10,,,,,,
Storport,ST06,,ST06_001,"POLYGON ((1522 93, 1522 144, 1555 144, 1555 93, 1522 93))",26.2313,150,,,,,,
Storport,ST07,,ST07_001,"POLYGON ((1456 144, 1456 93, 1522 93, 1522 144, 1456 144))",52.4625,75,,,,,,
Storport,ST08,,ST08_001,"POLYGON ((1282 336, 1282 93, 1456 93, 1456 336, 1282 336))",659.0077,5,,,,,,
Storport,ST09,,ST09_001,"POLYGON ((1197 448, 1456 448, 1456 336, 1282 336, 1282 91, 1197 91, 1197 448))",776.6977,2,,,,,,
Storport,ST10,,ST10_001,"POLYGON ((1456 448, 1456 336, 1730 336, 1730 111, 1774 111, 1774 448, 1456 448))",709.4129,8,,,,,,
Storport,ST11,,ST11_001,"POLYGON ((1588 144, 1588 336, 1730 336, 1730 93, 1654 93, 1654 144, 1588 144))",485.3484,10,,,,,,
Techno Garden,T01,,T01_001,"POLYGON ((2842 1400, 2842 1422, 2864 1422, 2864 1400, 2842 1400))",7.5436,16000,,,,,,
Techno Garden,T02,,T02_001,"POLYGON ((2798 1400, 2798 1444, 2820 1444, 2853 1444, 2853 1422, 2842 1422, 2842 1400, 2820 1400, 2798 1400))",33.9463,9000,,,,,,
Techno Garden,T03,,T03_001,"POLYGON ((2864 1400, 2864 1422, 2853 1422, 2853 1444, 2908 1444, 2908 1400, 2864 1400))",33.9463,13000,,,,,,
Techno Garden,T04,,T04_001,"POLYGON ((2908 1400, 2908 1444, 2952 1444, 2952 1400, 2908 1400))",30.1745,10000,,,,,,
Techno Garden,T05,,T05_001,"POLYGON ((2853 1444, 2853 1488, 2952 1488, 2952 1444, 2853 1444))",67.8927,10000,,,,,,
Techno Garden,T06,,T06_001,"POLYGON ((2874 1537, 2874 1488, 2853 1488, 2853 1444, 2798 1444, 2798 1488, 2798 1510, 2798 1537, 2874 1537))",95.7604,2000,,,,,,
Techno Garden,T07,,T07_001,"POLYGON ((2874 1488, 2874 1537, 2952 1537, 2952 1488, 2874 1488))",59.5697,3000,,,,,,
Techno Garden,T08,,T08_001,"POLYGON ((2952 1537, 3040 1537, 3040 1488, 2952 1488, 2952 1537))",67.2069,2550,,,,,,
