,County,Shape_ID,Shape,geometry 
159,NC7,NC7_06,10,"POLYGON ((3367.8910853519055 1377.2061242134673, 3376.147089212248 1367, 3368.0737883691636 1367, 3365.9855597960977 1367, 3365.352829576118 1376.3412541025994, 3367.5445223162146 1377.201136163384, 3367.8910853519055 1377.2061242134673))"
160,NC7,NC7_07,10,"POLYGON ((3373.327690971771 1387.737652300996, 3367.6736123011124 1386.5557581240766, 3366.5123438027476 1389, 3373.4731560671303 1389, 3373.327690971771 1387.737652300996))"
161,NC7,NC7_08,10,"POLYGON ((3373.327690971771 1387.737652300996, 3375.196013438353 1381.502238428318, 3375.176224235081 1380.5132437744792, 3367.8910853519055 1377.2061242134673, 3367.5445223162146 1377.201136163384, 3366.987190090089 1384.1447647056928, 3367.6736123011124 1386.5557581240766, 3373.327690971771 1387.737652300996))"
162,NC7,NC7_09,10,"POLYGON ((3381 1377.847540563299, 3381 1367, 3380.197624974042 1367, 3376.147089212248 1367, 3367.8910853519055 1377.2061242134673, 3375.176224235081 1380.5132437744792, 3381 1377.847540563299))"
163,NC7,NC7_10,10,"POLYGON ((3381 1389, 3381 1388.7004727913334, 3375.196013438353 1381.502238428318, 3373.327690971771 1387.737652300996, 3373.4731560671303 1389, 3380.089643135298 1389, 3381 1389))"
164,NC7,NC7_11,10,"POLYGON ((3381 1388.7004727913334, 3381 1382.2980546916394, 3381 1378.6067114408083, 3381 1377.847540563299, 3375.176224235081 1380.5132437744792, 3375.196013438353 1381.502238428318, 3381 1388.7004727913334))"
165,NC8,NC8_01,6,"POLYGON ((3363.2277758446103 1342.8969732948954, 3371.6199874873087 1344.442501440258, 3380.064675422709 1342.3846574867387, 3384.6382291964724 1331.6563262153427, 3393.4356808089883 1324, 3402.163178982457 1312, 3392.9470606062932 1312, 3379.159589452869 1312, 3368.9637733399545 1312, 3338.732487584904 1312, 3328.519939297297 1312, 3326 1312, 3326 1320.2775185786381, 3326 1330.9581650848695, 3326 1334, 3326 1334.0086722408842, 3326 1341.59730784466, 3338 1341.7720651262134, 3346.4460916156067 1339.6178351318797, 3354.8389160813085 1341.1212827643262, 3363.2277758446103 1342.8969732948954))"
166,NC8,NC8_02,6,"POLYGON ((3346.4460916156067 1339.6178351318797, 3338 1341.7720651262134, 3326 1341.59730784466, 3326 1345.163939970831, 3326 1356.7335737081805, 3326 1358.7634442626884, 3326 1366.453772386648, 3338 1367.1421800043554, 3347 1367.6584857176358, 3359 1368.346893335343, 3359 1367, 3365.9855597960977 1367, 3368.0737883691636 1367, 3376.147089212248 1367, 3380.197624974042 1367, 3380.132811956911 1355, 3380.064675422709 1342.3846574867387, 3371.6199874873087 1344.442501440258, 3363.2277758446103 1342.8969732948954, 3354.8389160813085 1341.1212827643262, 3346.4460916156067 1339.6178351318797))"
167,NC8,NC8_03,6,"POLYGON ((3338 1367.1421800043554, 3326 1366.453772386648, 3326 1368.6337015635042, 3326 1374.3732527707914, 3326 1378, 3326 1384.657996127204, 3326 1386.135262010736, 3338 1385.298053141115, 3347 1384.670146488899, 3359 1383.832937619278, 3359 1382.3329122151988, 3359 1377.2559990936877, 3359 1368.346893335343, 3347 1367.6584857176358, 3338 1367.1421800043554))"
168,NC8,NC8_04,6,"POLYGON ((3364.4411067517635 1432, 3370.08603785417 1425.0718838951807, 3375.073317722985 1417.797030631292, 3379.3129763595334 1410.1280048198669, 3380.7854111217703 1401, 3386.0702421913948 1390.976339191345, 3381.3199309698175 1382.2757339378397, 3381 1382.2980546916394, 3381 1388.7004727913334, 3381 1389, 3380.089643135298 1389, 3373.4731560671303 1389, 3366.5123438027476 1389, 3363.110918887332 1389, 3362.095061574443 1389, 3359 1389, 3359 1383.832937619278, 3347 1384.670146488899, 3338 1385.298053141115, 3326 1386.135262010736, 3326 1421.7443675185398, 3326 1435.5182459490356, 3326 1436.960134714056, 3326 1444, 3338.217983120744 1444, 3348.153342293128 1444, 3349.716738021235 1444, 3358.114279253696 1444, 3364.4411067517635 1432))"
169,NC8,NC8_05,6,"POLYGON ((3392.5381951608924 1392.2641985994667, 3386.0702421913948 1390.976339191345, 3380.7854111217703 1401, 3379.3129763595334 1410.1280048198669, 3375.073317722985 1417.797030631292, 3370.08603785417 1425.0718838951807, 3364.4411067517635 1432, 3358.114279253696 1444, 3400.313494646594 1444, 3410.2350741952937 1444, 3410.7845676038714 1444, 3414 1444, 3414 1436.6393140328153, 3414 1396.5375424854944, 3402 1394.1481755605428, 3392.5381951608924 1392.2641985994667))"
170,NC8,NC8_06,6,"POLYGON ((3381 1382.2980546916394, 3381.3199309698175 1382.2757339378397, 3386.0702421913948 1390.976339191345, 3392.5381951608924 1392.2641985994667, 3402 1394.1481755605428, 3414 1396.5375424854944, 3414 1394.486224057196, 3414 1375.754789767264, 3414 1361.2294403089775, 3414 1330.043219221566, 3414 1316.2095647253677, 3414 1312, 3410.444619814893 1312, 3402.4047913988975 1312, 3402.163178982457 1312, 3393.4356808089883 1324, 3384.6382291964724 1331.6563262153427, 3380.064675422709 1342.3846574867387, 3380.132811956911 1355, 3380.197624974042 1367, 3381 1367, 3381 1377.847540563299, 3381 1378.6067114408083, 3381 1382.2980546916394))"
171,NC9,NC9_01,5,"POLYGON ((3355.280556729613 1289.003955307833, 3364.3489180087995 1287.8544925307747, 3372.2730304945594 1285.265767121911, 3380.2763054752636 1283.934653651261, 3388.5143601137293 1286.3333582044245, 3393.5266761906046 1278.4113830203612, 3402 1274.400923334423, 3410.657729004114 1266.7403459843715, 3402 1258.2971201422235, 3397.2581233538826 1251.2112107855446, 3391.9971764941215 1244.6575588063004, 3386.146148003043 1238.7089796925425, 3378.111008216695 1235, 3372.8590236872224 1228.076676198414, 3365.8061439394965 1223, 3361.610553789641 1223, 3326 1223, 3326 1224.315264761237, 3326 1234.4299276567906, 3326 1259.6466606388246, 3326 1259.7935438521836, 3326 1263.8631479065527, 3326 1282.926177141653, 3326 1283.0097922712482, 3338 1284.5257777574875, 3346.6706824320195 1286.5241987888971, 3355.280556729613 1289.003955307833))"
172,NC9,NC9_02,5,"POLYGON ((3338 1284.5257777574875, 3326 1283.0097922712482, 3326 1312, 3328.519939297297 1312, 3338.732487584904 1312, 3368.9637733399545 1312, 3379.159589452869 1312, 3371.798880320731 1300, 3364.3489180087995 1287.8544925307747, 3355.280556729613 1289.003955307833, 3346.6706824320195 1286.5241987888971, 3338 1284.5257777574875))"
173,NC9,NC9_03,5,"POLYGON ((3379.159589452869 1312, 3392.9470606062932 1312, 3390.874627198977 1300, 3388.5143601137293 1286.3333582044245, 3380.2763054752636 1283.934653651261, 3372.2730304945594 1285.265767121911, 3364.3489180087995 1287.8544925307747, 3371.798880320731 1300, 3379.159589452869 1312))"
174,NC9,NC9_04,5,"POLYGON ((3378.111008216695 1235, 3386.146148003043 1238.7089796925425, 3391.9971764941215 1244.6575588063004, 3397.2581233538826 1251.2112107855446, 3402 1258.2971201422235, 3410.657729004114 1266.7403459843715, 3414 1267.2250454314483, 3414 1259.8758192328146, 3414 1242.7026053172494, 3414 1226.9430275302752, 3414 1225.2002280373608, 3414 1223, 3407.7470131555983 1223, 3365.8061439394965 1223, 3372.8590236872224 1228.076676198414, 3378.111008216695 1235))"
175,NC9,NC9_05,5,"POLYGON ((3414 1312, 3414 1309.5396871390399, 3414 1277.4528132555201, 3414 1267.2250454314483, 3410.657729004114 1266.7403459843715, 3402 1274.400923334423, 3393.5266761906046 1278.4113830203612, 3388.5143601137293 1286.3333582044245, 3390.874627198977 1300, 3392.9470606062932 1312, 3402.163178982457 1312, 3402.4047913988975 1312, 3410.444619814893 1312, 3414 1312))"
176,NC10,NC10_01,8,"POLYGON ((3353.587424271042 1127.2562351802276, 3358.790913326672 1119.1801978707176, 3366.556744436082 1113.5241794693343, 3374.0493502333848 1104, 3378.3248595442706 1098.5652128109623, 3380.2143381622486 1092, 3371.4228150488448 1092, 3370 1092, 3368.17626023334 1092, 3367.1105858912156 1092, 3358.8783789158756 1093.3820384288297, 3350.534525590318 1094.1264487643307, 3342.230734671218 1095.0996611681003, 3333.9918271194124 1096.4434316572438, 3326 1099.1983134339396, 3326 1105.8992534498907, 3326 1131.4465017364726, 3338 1129.6238162192994, 3353.587424271042 1127.2562351802276))"
177,NC10,NC10_02,8,"POLYGON ((3342.230734671218 1095.0996611681003, 3350.534525590318 1094.1264487643307, 3358.8783789158756 1093.3820384288297, 3367.1105858912156 1092, 3331.7354758922215 1092, 3326 1092, 3326 1099.1983134339396, 3333.9918271194124 1096.4434316572438, 3342.230734671218 1095.0996611681003))"
178,NC10,NC10_03,8,"POLYGON ((3338 1183.3078366839507, 3344.107282196322 1174.7619353677126, 3351.7142017665647 1167.5185867095129, 3359.9818407537323 1158, 3359 1158, 3359 1151.4541963739766, 3359 1150.7112011041045, 3359 1149.3565167329334, 3359 1147, 3363.3300479277627 1147, 3357.463495762494 1135.1112285216832, 3353.587424271042 1127.2562351802276, 3338 1129.6238162192994, 3326 1131.4465017364726, 3326 1131.5172935689106, 3326 1141.3302020456183, 3326 1147.5075317548792, 3326 1155.630588099135, 3326 1157.8007202769832, 3326 1158, 3326 1166.6104491001756, 3326 1188.6808433194476, 3326 1197.123514979948, 3331.0208228625397 1189.3651837028056, 3338 1183.3078366839507))"
179,NC10,NC10_04,8,"POLYGON ((3414 1223, 3414 1212.8284759044361, 3411.179774787241 1204.240853160731, 3406.8644153639384 1196.40102606627, 3402 1188.8358108699942, 3398.4963434301467 1181.3316248829053, 3394.5934020913305 1174.0271423143688, 3392.5022605148774 1172.4076577479475, 3381 1163.4997322432578, 3381 1168.495258335269, 3381 1169, 3370 1169, 3370 1165.7237496804846, 3370 1158, 3368.8916989901227 1158, 3359.9818407537323 1158, 3351.7142017665647 1167.5185867095129, 3344.107282196322 1174.7619353677126, 3338 1183.3078366839507, 3331.0208228625397 1189.3651837028056, 3326 1197.123514979948, 3326 1212.0366110069451, 3326 1223, 3361.610553789641 1223, 3365.8061439394965 1223, 3407.7470131555983 1223, 3414 1223))"
180,NC10,NC10_05,8,"POLYGON ((3379.1277356603155 1147, 3381 1147, 3381 1150.9509563741212, 3381 1160.6734957338947, 3381 1163.4997322432578, 3392.5022605148774 1172.4076577479475, 3394.5934020913305 1174.0271423143688, 3392.6784497969284 1164.2339124227183, 3396.724473768108 1155.112285154232, 3393 1149.9778646287775, 3386.9978829889997 1142.9463906729156, 3382.1771790906228 1135.0579276711728, 3379.0842236104886 1126.3466347703484, 3372.922820013457 1119.8611732877978, 3366.556744436082 1113.5241794693343, 3358.790913326672 1119.1801978707176, 3353.587424271042 1127.2562351802276, 3357.463495762494 1135.1112285216832, 3363.3300479277627 1147, 3366.4464923099003 1147, 3374.9486695456853 1147, 3379.1277356603155 1147))"
181,NC10,NC10_06,8,"POLYGON ((3379.0842236104886 1126.3466347703484, 3382.1771790906228 1135.0579276711728, 3386.9978829889997 1142.9463906729156, 3393 1149.9778646287775, 3396.724473768108 1155.112285154232, 3397.728157868686 1145.014169358777, 3402 1135.8092419176016, 3402.9041071150427 1132.5011323632007, 3402 1131.2528554892097, 3398.0469878761955 1123.7286187943969, 3391.7853683343424 1117.8764697878107, 3385.6286644286247 1111.9483320522127, 3382.2611895914993 1104, 3378.3248595442706 1098.5652128109623, 3374.0493502333848 1104, 3366.556744436082 1113.5241794693343, 3372.922820013457 1119.8611732877978, 3379.0842236104886 1126.3466347703484))"
182,NC10,NC10_07,8,"POLYGON ((3391.7853683343424 1117.8764697878107, 3398.0469878761955 1123.7286187943969, 3402 1131.2528554892097, 3402.9041071150427 1132.5011323632007, 3414 1132.5017232537364, 3414 1132.0959772874103, 3414 1123.3574852387433, 3414 1092.0045168506267, 3414 1092, 3412.854928313774 1092, 3398.9996021563256 1092, 3380.2143381622486 1092, 3378.3248595442706 1098.5652128109623, 3382.2611895914993 1104, 3385.6286644286247 1111.9483320522127, 3391.7853683343424 1117.8764697878107))"
183,NC10,NC10_08,8,"POLYGON ((3406.8644153639384 1196.40102606627, 3411.179774787241 1204.240853160731, 3414 1212.8284759044361, 3414 1185.2800391163862, 3414 1184.795912900488, 3414 1132.5017232537364, 3402.9041071150427 1132.5011323632007, 3402 1135.8092419176016, 3397.728157868686 1145.014169358777, 3396.724473768108 1155.112285154232, 3392.6784497969284 1164.2339124227183, 3394.5934020913305 1174.0271423143688, 3398.4963434301467 1181.3316248829053, 3402 1188.8358108699942, 3406.8644153639384 1196.40102606627))"
184,NC11,NC11_01,10,"POLYGON ((3369.320768856786 1155.2238109057123, 3369.7299369936222 1149.7968380659938, 3366.4464923099003 1147, 3363.3300479277627 1147, 3359 1147, 3359 1149.3565167329334, 3369.2781845248387 1155.276044592192, 3369.320768856786 1155.2238109057123))"
185,NC11,NC11_02,10,"POLYGON ((3360.300360719284 1157.2260886608503, 3368.8916989901227 1158, 3369.485593247871 1156.0736209103973, 3369.2781845248387 1155.276044592192, 3359 1149.3565167329334, 3360.300360719284 1157.2260886608503))"
186,NC11,NC11_03,10,"POLYGON ((3359 1149.3565167329334, 3359 1150.7112011041045, 3359 1151.4541963739766, 3359 1158, 3359.9818407537323 1158, 3368.8916989901227 1158, 3360.300360719284 1157.2260886608503, 3359 1149.3565167329334))"
187,NC11,NC11_04,10,"POLYGON ((3369.7299369936222 1149.7968380659938, 3373.171415134275 1151.0628932645614, 3374.9486695456853 1147, 3366.4464923099003 1147, 3369.7299369936222 1149.7968380659938))"
188,NC11,NC11_05,10,"POLYGON ((3370 1165.7237496804846, 3371.8057430744175 1164.8359113944223, 3377.092398225296 1160.3903292388447, 3375.6688532729577 1157.5376697847473, 3369.485593247871 1156.0736209103973, 3368.8916989901227 1158, 3370 1158, 3370 1165.7237496804846))"
189,NC11,NC11_06,10,"POLYGON ((3375.6688532729577 1157.5376697847473, 3375.8838543621555 1153.8690092080494, 3373.32855644136 1151.9273958183066, 3369.320768856786 1155.2238109057123, 3369.2781845248387 1155.276044592192, 3369.485593247871 1156.0736209103973, 3375.6688532729577 1157.5376697847473))"
190,NC11,NC11_07,10,"POLYGON ((3373.32855644136 1151.9273958183066, 3373.171415134275 1151.0628932645614, 3369.7299369936222 1149.7968380659938, 3369.320768856786 1155.2238109057123, 3373.32855644136 1151.9273958183066))"
191,NC11,NC11_08,10,"POLYGON ((3381 1169, 3381 1168.495258335269, 3371.8057430744175 1164.8359113944223, 3370 1165.7237496804846, 3370 1169, 3381 1169))"
192,NC11,NC11_09,10,"POLYGON ((3381 1160.6734957338947, 3377.092398225296 1160.3903292388447, 3371.8057430744175 1164.8359113944223, 3381 1168.495258335269, 3381 1163.4997322432578, 3381 1160.6734957338947))"
193,NC11,NC11_10,10,"POLYGON ((3375.8838543621555 1153.8690092080494, 3381 1150.9509563741212, 3381 1147, 3379.1277356603155 1147, 3374.9486695456853 1147, 3373.171415134275 1151.0628932645614, 3373.32855644136 1151.9273958183066, 3375.8838543621555 1153.8690092080494))"
194,NC11,NC11_11,10,"POLYGON ((3381 1160.6734957338947, 3381 1150.9509563741212, 3375.8838543621555 1153.8690092080494, 3375.6688532729577 1157.5376697847473, 3377.092398225296 1160.3903292388447, 3381 1160.6734957338947))"
195,E1,E1_01,35,"POLYGON ((3266.5004220952665 1281.4846338461293, 3270.165684790347 1275.3189815580974, 3267.1524445486875 1271.0340474036989, 3260 1274.9455407249932, 3260 1278.0612683371987, 3260 1279.3686378752082, 3266.5004220952665 1281.4846338461293))"
196,E1,E1_02,35,"POLYGON ((3260 1274.9455407249932, 3261.020428319742 1265.018858905212, 3262.152630861789 1257, 3260 1257, 3260 1260.4276747305742, 3260 1267.826461156748, 3260 1274.9455407249932))"
197,E1,E1_03,35,"POLYGON ((3260 1274.9455407249932, 3267.1524445486875 1271.0340474036989, 3267.815563980396 1268.1257169090043, 3262.152630861789 1257, 3261.020428319742 1265.018858905212, 3260 1274.9455407249932))"
198,E1,E1_04,35,"POLYGON ((3260 1290, 3262.433032858369 1290, 3265.060154575094 1290, 3267.786869386998 1284.152159284844, 3267.1400627449534 1282.317423459869, 3266.5004220952665 1281.4846338461293, 3260 1279.3686378752082, 3260 1281.788400619294, 3260 1290))"
199,E1,E1_05,35,"POLYGON ((3267.815563980396 1268.1257169090043, 3273.405835001371 1268.3105276182716, 3276.531249540184 1263.50212276221, 3265.9002209098458 1257, 3262.152630861789 1257, 3267.815563980396 1268.1257169090043))"
200,E1,E1_06,35,"POLYGON ((3272.7403129841873 1287.1134316823136, 3270.838431183312 1285.6861967619245, 3267.786869386998 1284.152159284844, 3265.060154575094 1290, 3272.4111272706473 1290, 3272.646919949888 1290, 3272.7403129841873 1287.1134316823136))"
201,E1,E1_07,35,"POLYGON ((3276.531249540184 1263.50212276221, 3277.411014830753 1263.3778947661137, 3278.0814992298383 1262.353599059099, 3278.184794689826 1259.353454380242, 3277.6532475610943 1257, 3273.886331017128 1257, 3265.9002209098458 1257, 3276.531249540184 1263.50212276221))"
202,E1,E1_08,35,"POLYGON ((3273.824124416868 1280.6102847114623, 3274.5352402733547 1278, 3275.2265392608483 1275.4624568392837, 3274.64087827095 1274.6657137455206, 3272 1275.2133875303248, 3271.9009066684634 1275.2339378224485, 3270.165684790347 1275.3189815580974, 3266.5004220952665 1281.4846338461293, 3267.1400627449534 1282.317423459869, 3272.897815388251 1280.5925768645775, 3273.824124416868 1280.6102847114623))"
203,E1,E1_09,35,"POLYGON ((3270.838431183312 1285.6861967619245, 3275.01206344482 1281.4877088656847, 3273.824124416868 1280.6102847114623, 3272.897815388251 1280.5925768645775, 3267.1400627449534 1282.317423459869, 3267.786869386998 1284.152159284844, 3270.838431183312 1285.6861967619245))"
204,E1,E1_10,35,"POLYGON ((3271.9009066684634 1275.2339378224485, 3272 1275.2133875303248, 3274.64087827095 1274.6657137455206, 3275.640113339099 1272.1441880695031, 3273.8076632870407 1269, 3273.405835001371 1268.3105276182716, 3267.815563980396 1268.1257169090043, 3267.1524445486875 1271.0340474036989, 3270.165684790347 1275.3189815580974, 3271.9009066684634 1275.2339378224485))"
205,E1,E1_11,35,"POLYGON ((3276.243364831375 1286.1450191607582, 3275.9383641018817 1281.7872422324906, 3275.01206344482 1281.4877088656847, 3270.838431183312 1285.6861967619245, 3272.7403129841873 1287.1134316823136, 3276.243364831375 1286.1450191607582))"
206,E1,E1_12,35,"POLYGON ((3283.93188087196 1290, 3283.897378297244 1288.8790378042772, 3276.243364831375 1286.1450191607582, 3272.7403129841873 1287.1134316823136, 3272.646919949888 1290, 3276.007930382225 1290, 3282 1290, 3283.93188087196 1290))"
207,E1,E1_13,35,"POLYGON ((3275.640113339099 1272.1441880695031, 3281.206808487757 1270.416564161039, 3280.7810009756245 1269, 3279.8134694870296 1265.7812441247052, 3277.411014830753 1263.3778947661137, 3276.531249540184 1263.50212276221, 3273.405835001371 1268.3105276182716, 3273.8076632870407 1269, 3275.640113339099 1272.1441880695031))"
208,E1,E1_14,35,"POLYGON ((3275.9383641018817 1281.7872422324906, 3279.991365727906 1278.9589275685237, 3278.6845841723557 1278, 3275.2265392608483 1275.4624568392837, 3274.5352402733547 1278, 3273.824124416868 1280.6102847114623, 3275.01206344482 1281.4877088656847, 3275.9383641018817 1281.7872422324906))"
209,E1,E1_15,35,"POLYGON ((3278.6845841723557 1278, 3279.991365727906 1278.9589275685237, 3285.0158070689354 1279.491302422676, 3285.1192077329115 1279.3597508170587, 3284.8329425551615 1278, 3283.51230484018 1271.727011346269, 3281.206808487757 1270.416564161039, 3275.640113339099 1272.1441880695031, 3274.64087827095 1274.6657137455206, 3275.2265392608483 1275.4624568392837, 3278.6845841723557 1278))"
210,E1,E1_16,35,"POLYGON ((3283.897378297244 1288.8790378042772, 3284.1988477785876 1288.165217566613, 3284.5618337613823 1285.457343867245, 3285.0158070689354 1279.491302422676, 3279.991365727906 1278.9589275685237, 3275.9383641018817 1281.7872422324906, 3276.243364831375 1286.1450191607582, 3283.897378297244 1288.8790378042772))"
211,E1,E1_17,35,"POLYGON ((3287.4531315442478 1263.2588653864864, 3287.414111250837 1258.8555960128397, 3287.319529997369 1258.6097952929986, 3278.0814992298383 1262.353599059099, 3277.411014830753 1263.3778947661137, 3279.8134694870296 1265.7812441247052, 3287.4531315442478 1263.2588653864864))"
212,E1,E1_18,35,"POLYGON ((3287.2907987357803 1257, 3282.9815848013554 1257, 3277.6532475610943 1257, 3278.184794689826 1259.353454380242, 3278.0814992298383 1262.353599059099, 3287.319529997369 1258.6097952929986, 3287.2907987357803 1257))"
213,E1,E1_19,35,"POLYGON ((3281.206808487757 1270.416564161039, 3283.51230484018 1271.727011346269, 3286.601028641502 1269, 3288.8907501155077 1266.9784218852021, 3287.4531315442478 1263.2588653864864, 3279.8134694870296 1265.7812441247052, 3280.7810009756245 1269, 3281.206808487757 1270.416564161039))"
214,E1,E1_20,35,"POLYGON ((3285.1192077329115 1279.3597508170587, 3291.3196846392852 1278, 3291.6612224239875 1277.9251015222187, 3292 1277.4890323744416, 3294.1636604506325 1274.7040027987196, 3292 1269.3144366360186, 3291.8737682972906 1269, 3291.4734953833595 1268.0029408948444, 3288.8907501155077 1266.9784218852021, 3286.601028641502 1269, 3283.51230484018 1271.727011346269, 3284.8329425551615 1278, 3285.1192077329115 1279.3597508170587))"
215,E1,E1_21,35,"POLYGON ((3294.9788594586216 1290, 3293.94667989686 1286.6966962605566, 3284.1988477785876 1288.165217566613, 3283.897378297244 1288.8790378042772, 3283.93188087196 1290, 3294.9788594586216 1290))"
216,E1,E1_22,35,"POLYGON ((3293.94667989686 1286.6966962605566, 3295.2321988312237 1284.070510374354, 3284.5618337613823 1285.457343867245, 3284.1988477785876 1288.165217566613, 3293.94667989686 1286.6966962605566))"
217,E1,E1_23,35,"POLYGON ((3295.2321988312237 1284.070510374354, 3295.7096444715835 1283.3045420389392, 3291.7175890011135 1278, 3291.6612224239875 1277.9251015222187, 3291.3196846392852 1278, 3285.1192077329115 1279.3597508170587, 3285.0158070689354 1279.491302422676, 3284.5618337613823 1285.457343867245, 3295.2321988312237 1284.070510374354))"
218,E1,E1_24,35,"POLYGON ((3287.319529997369 1258.6097952929986, 3287.414111250837 1258.8555960128397, 3288.797812109735 1259.3152351686751, 3298.659682330416 1258.6471400556752, 3298.941920488266 1257, 3288.4434648306496 1257, 3287.2907987357803 1257, 3287.319529997369 1258.6097952929986))"
219,E1,E1_25,35,"POLYGON ((3287.4531315442478 1263.2588653864864, 3288.8907501155077 1266.9784218852021, 3291.4734953833595 1268.0029408948444, 3293.822042875939 1266.5356844813796, 3293.7703940032443 1261.355818817215, 3288.797812109735 1259.3152351686751, 3287.414111250837 1258.8555960128397, 3287.4531315442478 1263.2588653864864))"
220,E1,E1_26,35,"POLYGON ((3298.538332670474 1259.935069416374, 3298.659682330416 1258.6471400556752, 3288.797812109735 1259.3152351686751, 3293.7703940032443 1261.355818817215, 3298.538332670474 1259.935069416374))"
221,E1,E1_27,35,"POLYGON ((3292 1269.3144366360186, 3294.1636604506325 1274.7040027987196, 3296.049016454422 1274.460894773099, 3300.568111324118 1271.8984394869026, 3300.091955277386 1269.7575434810142, 3298.167659374064 1265.5903281555707, 3293.822042875939 1266.5356844813796, 3291.4734953833595 1268.0029408948444, 3291.8737682972906 1269, 3292 1269.3144366360186))"
222,E1,E1_28,35,"POLYGON ((3295.7096444715835 1283.3045420389392, 3304 1284.2165293980224, 3304 1283.4842524352882, 3296.049016454422 1274.460894773099, 3294.1636604506325 1274.7040027987196, 3292 1277.4890323744416, 3291.6612224239875 1277.9251015222187, 3291.7175890011135 1278, 3295.7096444715835 1283.3045420389392))"
223,E1,E1_29,35,"POLYGON ((3298.167659374064 1265.5903281555707, 3299.573561815423 1262.9568832300615, 3298.538332670474 1259.935069416374, 3293.7703940032443 1261.355818817215, 3293.822042875939 1266.5356844813796, 3298.167659374064 1265.5903281555707))"
224,E1,E1_30,35,"POLYGON ((3304 1290, 3304 1284.2165293980224, 3295.7096444715835 1283.3045420389392, 3295.2321988312237 1284.070510374354, 3293.94667989686 1286.6966962605566, 3294.9788594586216 1290, 3300.208316729804 1290, 3304 1290))"
225,E1,E1_31,35,"POLYGON ((3304 1272.8523924812473, 3300.568111324118 1271.8984394869026, 3296.049016454422 1274.460894773099, 3304 1283.4842524352882, 3304 1280.3858611851629, 3304 1272.8523924812473))"
226,E1,E1_32,35,"POLYGON ((3304 1265.8982697151544, 3304 1264.0635328378044, 3304 1263.651807627074, 3299.573561815423 1262.9568832300615, 3298.167659374064 1265.5903281555707, 3300.091955277386 1269.7575434810142, 3304 1265.8982697151544))"
227,E1,E1_33,35,"POLYGON ((3304 1263.651807627074, 3304 1257, 3298.9802630974855 1257, 3298.941920488266 1257, 3298.659682330416 1258.6471400556752, 3298.538332670474 1259.935069416374, 3299.573561815423 1262.9568832300615, 3304 1263.651807627074))"
228,E1,E1_34,35,"POLYGON ((3304 1272.8523924812473, 3304 1265.8982697151544, 3300.091955277386 1269.7575434810142, 3300.568111324118 1271.8984394869026, 3304 1272.8523924812473))"
229,E2,E2_01,45,"POLYGON ((3235.7467797084246 1234.785690829086, 3240.703334236998 1225.7572063095793, 3237.946220171697 1223, 3235 1223, 3235 1234.6817021419856, 3235.587573749529 1234.8094222650357, 3235.7467797084246 1234.785690829086))"
230,E2,E2_02,45,"POLYGON ((3235 1246, 3238.1351179990424 1246, 3239.598955983177 1246, 3239.7549653548344 1245.5544643700946, 3235.587573749529 1234.8094222650357, 3235 1234.6817021419856, 3235 1246))"
231,E2,E2_03,45,"POLYGON ((3245.9680563529596 1239.7504936368002, 3246.2509320449567 1236.14401081861, 3244.6243440129015 1234.2261309976573, 3235.7467797084246 1234.785690829086, 3235.587573749529 1234.8094222650357, 3239.7549653548344 1245.5544643700946, 3245.9680563529596 1239.7504936368002))"
232,E2,E2_04,45,"POLYGON ((3244.6243440129015 1234.2261309976573, 3245.377737867984 1230.0831964531105, 3242.52890651126 1227.015156508465, 3240.703334236998 1225.7572063095793, 3235.7467797084246 1234.785690829086, 3244.6243440129015 1234.2261309976573))"
233,E2,E2_05,45,"POLYGON ((3245.9680563529596 1239.7504936368002, 3239.7549653548344 1245.5544643700946, 3239.598955983177 1246, 3248.809784006122 1246, 3250.2929625917855 1246, 3245.9680563529596 1239.7504936368002))"
234,E2,E2_06,45,"POLYGON ((3249.048203073098 1223, 3244.4051132907352 1223, 3237.946220171697 1223, 3240.703334236998 1225.7572063095793, 3242.52890651126 1227.015156508465, 3245.377737867984 1230.0831964531105, 3246.2237296905782 1229.259486868484, 3249.048203073098 1223))"
235,E2,E2_07,45,"POLYGON ((3249.303004938743 1236.0537965618541, 3252.361623664686 1234.7053727535708, 3251.7995866506885 1229.0562003863824, 3246.2237296905782 1229.259486868484, 3245.377737867984 1230.0831964531105, 3244.6243440129015 1234.2261309976573, 3246.2509320449567 1236.14401081861, 3249.303004938743 1236.0537965618541))"
236,E2,E2_08,45,"POLYGON ((3252.4748304804143 1246, 3253.225622559132 1239.9126924791808, 3249.303004938743 1236.0537965618541, 3246.2509320449567 1236.14401081861, 3245.9680563529596 1239.7504936368002, 3250.2929625917855 1246, 3252.4748304804143 1246))"
237,E2,E2_09,45,"POLYGON ((3251.7995866506885 1229.0562003863824, 3254.5069852115525 1227.7074148966783, 3254.897454736847 1223, 3254.1949205027895 1223, 3249.048203073098 1223, 3246.2237296905782 1229.259486868484, 3251.7995866506885 1229.0562003863824))"
238,E2,E2_10,45,"POLYGON ((3253.483927895741 1239.8803783684393, 3259.308307664399 1234.0774727329574, 3257.955617185987 1233.5852315365682, 3252.361623664686 1234.7053727535708, 3249.303004938743 1236.0537965618541, 3253.225622559132 1239.9126924791808, 3253.483927895741 1239.8803783684393))"
